COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-21 21:18:48","583584","15.08853473","0.000145","53.2168","306.2658","64.9359","295.1784","0","999","8332","0.0004008","0.00006099","0","4237326","0 STARLINK-5022","1 53903U 22119T   24081.88806231  .00006099  00000-0  40080-3 0  9995","2 53903  53.2168 306.2658 0001450  64.9359 295.1784 15.08853473 83329","2022-119T","53903","6917.839","95.437","540.707","538.701","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-22 19:34:12","533376","15.08845674","0.0001408","53.2157","302.1024","67.7903","292.3239","0","999","8304","0.00018247","0.00002618","0","4238766","0 STARLINK-5022","1 53903U 22119T   24082.81542284  .00002618  00000-0  18247-3 0  9997","2 53903  53.2157 302.1024 0001408  67.7903 292.3239 15.08845674 83045","2022-119T","53903","6917.863","95.437","540.702","538.754","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-22 21:09:35","641728","15.08845162","0.0001378","53.216","301.8049","68.9167","291.1972","0","999","8347","0.00017107","0.00002436","0","4239209","0 STARLINK-5022","1 53903U 22119T   24082.88166252  .00002436  00000-0  17107-3 0  9993","2 53903  53.2160 301.8049 0001378  68.9167 291.1972 15.08845162 83473","2022-119T","53903","6917.865","95.437","540.683","538.776","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-23 21:00:22","754304","15.08840672","0.0001342","53.2166","297.3427","91.5277","268.5869","0","999","8320","-0.000021188","-0.00000625","0","4240534","0 STARLINK-5022","1 53903U 22119T   24083.87526336 -.00000625  00000-0 -21188-4 0  9991","2 53903  53.2166 297.3427 0001342  91.5277 268.5869 15.08840672 83208","2022-119T","53903","6917.878","95.438","540.672","538.815","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-23 21:00:22","754304","15.08840672","0.0001342","53.2166","297.3427","91.5277","268.5869","0","999","8362","-0.000021188","-0.00000625","0","4241084","0 STARLINK-5022","1 53903U 22119T   24083.87526336 -.00000625  00000-0 -21188-4 0  9991","2 53903  53.2166 297.3427 0001342  91.5277 268.5869 15.08840672 83624","2022-119T","53903","6917.878","95.438","540.672","538.815","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-24 14:29:37","657248","15.08837663","0.0001422","53.2172","294.0703","107.5794","252.5353","0","999","8373","0.00003123","0.00000209","0","4242350","0 STARLINK-5022","1 53903U 22119T   24084.60390807  .00000209  00000-0  31230-4 0  9990","2 53903  53.2172 294.0703 0001422 107.5794 252.5353 15.08837663 83732","2022-119T","53903","6917.888","95.438","540.736","538.769","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-24 20:51:09","885888","15.08850642","0.0001375","53.2171","292.8853","102.9479","257.1666","0","999","8377","0.00025651","0.00003798","0","4243115","0 STARLINK-5022","1 53903U 22119T   24084.86886442  .00003798  00000-0  25651-3 0  9998","2 53903  53.2171 292.8853 0001375 102.9479 257.1666 15.08850642 83773","2022-119T","53903","6917.848","95.437","540.664","538.762","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-25 00:01:56","189856","15.08858005","0.0001298","53.2163","292.2871","98.5002","261.6138","0","999","8337","0.00054829","0.00008453","0","4243351","0 STARLINK-5022","1 53903U 22119T   24085.00134479  .00008453  00000-0  54829-3 0  9993","2 53903  53.2163 292.2871 0001298  98.5002 261.6138 15.08858005 83375","2022-119T","53903","6917.825","95.436","540.588","538.792","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-25 06:23:29","438880","15.0883048","0.0001684","53.2167","291.0936","85.7642","274.3543","0","999","8341","0.000018438","0.00000005","0","4244099","0 STARLINK-5022","1 53903U 22119T   24085.26631295  .00000005  00000-0  18438-4 0  9991","2 53903  53.2167 291.0936 0001684  85.7642 274.3543 15.08830480 83418","2022-119T","53903","6917.909","95.438","540.939","538.610","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-25 20:41:58","164000","15.08830308","0.0001369","53.2163","288.421","93.5663","266.5485","0","999","8392","0.00005865","0.00000645","0","4245511","0 STARLINK-5022","1 53903U 22119T   24085.86247875  .00000645  00000-0  58650-4 0  9994","2 53903  53.2163 288.4210 0001369  93.5663 266.5485 15.08830308 83922","2022-119T","53903","6917.910","95.438","540.722","538.828","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-26 06:14:17","85408","15.0883518","0.0001364","53.2166","286.6367","94.4117","265.7031","0","999","8398","0.00015412","0.00002165","0","4246985","0 STARLINK-5022","1 53903U 22119T   24086.25991997  .00002165  00000-0  15412-3 0  9996","2 53903  53.2166 286.6367 0001364  94.4117 265.7031 15.08835180 83984","2022-119T","53903","6917.895","95.438","540.704","538.817","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-26 20:32:45","289536","15.08841552","0.0001343","53.2158","283.9605","91.8094","268.3052","0","999","8365","0.00024675","0.00003641","0","4247119","0 STARLINK-5022","1 53903U 22119T   24086.85607974  .00003641  00000-0  24675-3 0  9992","2 53903  53.2158 283.9605 0001343  91.8094 268.3052 15.08841552 83658","2022-119T","53903","6917.876","95.437","540.670","538.812","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-27 06:05:03","969888","15.08849365","0.0001399","53.2159","282.1758","87.6204","272.4949","0","999","8413","0.0004605","0.0000705","0","4247956","0 STARLINK-5022","1 53903U 22119T   24087.25351817  .00007050  00000-0  46050-3 0  9998","2 53903  53.2159 282.1758 0001399  87.6204 272.4949 15.08849365 84131","2022-119T","53903","6917.852","95.437","540.685","538.749","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-27 20:23:31","785216","15.08855358","0.0001427","53.2162","279.4988","83.7831","276.3323","0","999","8422","0.00036979","0.00005605","0","4248304","0 STARLINK-5022","1 53903U 22119T   24087.84967344  .00005605  00000-0  36979-3 0  9994","2 53903  53.2162 279.4988 0001427  83.7831 276.3323 15.08855358 84222","2022-119T","53903","6917.833","95.437","540.686","538.711","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-28 12:17:23","146944","15.08837553","0.0001227","53.2167","276.5236","94.3815","265.7317","0","999","8390","-0.0002392","-0.00004092","0","4248759","0 STARLINK-5022","1 53903U 22119T   24088.51207346 -.00004092  00000-0 -23920-3 0  9991","2 53903  53.2167 276.5236 0001227  94.3815 265.7317 15.08837553 83905","2022-119T","53903","6917.888","95.438","540.602","538.904","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-28 12:17:23","146944","15.08837553","0.0001227","53.2167","276.5236","94.3815","265.7317","0","999","8432","-0.0002392","-0.00004092","0","4249182","0 STARLINK-5022","1 53903U 22119T   24088.51207346 -.00004092  00000-0 -23920-3 0  9991","2 53903  53.2167 276.5236 0001227  94.3815 265.7317 15.08837553 84322","2022-119T","53903","6917.888","95.438","540.602","538.904","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-28 21:49:41","794464","15.08848524","0.00017","53.2162","274.7415","84.9693","275.1493","0","999","8438","0.00017942","0.00002569","0","4249475","0 STARLINK-5022","1 53903U 22119T   24088.90951151  .00002569  00000-0  17942-3 0  9996","2 53903  53.2162 274.7415 0001700  84.9693 275.1493 15.08848524 84387","2022-119T","53903","6917.854","95.437","540.895","538.543","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-28 21:49:41","794464","15.08848524","0.00017","53.2162","274.7415","84.9693","275.1493","0","999","8396","0.00017942","0.00002569","0","4249531","0 STARLINK-5022","1 53903U 22119T   24088.90951151  .00002569  00000-0  17942-3 0  9996","2 53903  53.2162 274.7415 0001700  84.9693 275.1493 15.08848524 83960","2022-119T","53903","6917.854","95.437","540.895","538.543","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-29 18:29:41","522208","15.08870371","0.0001561","53.2166","270.8754","86.1426","273.9745","0","999","8409","0.00078007","0.00012159","0","4250705","0 STARLINK-5022","1 53903U 22119T   24089.77061947  .00012159  00000-0  78007-3 0  9992","2 53903  53.2166 270.8754 0001561  86.1426 273.9745 15.08870371 84096","2022-119T","53903","6917.788","95.436","540.732","538.573","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-29 18:29:41","522208","15.08870371","0.0001561","53.2166","270.8754","86.1426","273.9745","0","999","8451","0.00078007","0.00012159","0","4251655","0 STARLINK-5022","1 53903U 22119T   24089.77061947  .00012159  00000-0  78007-3 0  9992","2 53903  53.2166 270.8754 0001561  86.1426 273.9745 15.08870371 84513","2022-119T","53903","6917.788","95.436","540.732","538.573","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-30 11:58:55","798752","15.08851881","0.0002483","53.214","267.603","89.5481","270.5796","0","999","8420","0.0001303","0.00001787","0","4253307","0 STARLINK-5022","1 53903U 22119T   24090.49925693  .00001787  00000-0  13030-3 0  9990","2 53903  53.2140 267.6030 0002483  89.5481 270.5796 15.08851881 84208","2022-119T","53903","6917.844","95.437","541.427","537.991","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-30 11:58:55","798752","15.08851881","0.0002483","53.214","267.603","89.5481","270.5796","0","999","8462","0.0001303","0.00001787","0","4253807","0 STARLINK-5022","1 53903U 22119T   24090.49925693  .00001787  00000-0  13030-3 0  9990","2 53903  53.2140 267.6030 0002483  89.5481 270.5796 15.08851881 84624","2022-119T","53903","6917.844","95.437","541.427","537.991","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-30 21:31:14","828160","15.08847324","0.0001796","53.2176","265.8193","92.3213","267.7985","0","999","8468","0.000083928","0.00001048","0","4254317","0 STARLINK-5022","1 53903U 22119T   24090.89669940  .00001048  00000-0  83928-4 0  9998","2 53903  53.2176 265.8193 0001796  92.3213 267.7985 15.08847324 84685","2022-119T","53903","6917.858","95.437","540.965","538.481","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-30 21:31:14","828160","15.08847324","0.0001796","53.2176","265.8193","92.3213","267.7985","0","999","8426","0.000083928","0.00001048","0","4254367","0 STARLINK-5022","1 53903U 22119T   24090.89669940  .00001048  00000-0  83928-4 0  9998","2 53903  53.2176 265.8193 0001796  92.3213 267.7985 15.08847324 84269","2022-119T","53903","6917.858","95.437","540.965","538.481","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-31 11:49:43","839264","15.08831001","0.0002457","53.2162","263.1434","79.3176","280.8093","0","999","8435","-0.000062712","-0.00001286","0","4255110","0 STARLINK-5022","1 53903U 22119T   24091.49286851 -.00001286  00000-0 -62712-4 0  9995","2 53903  53.2162 263.1434 0002457  79.3176 280.8093 15.08831001 84352","2022-119T","53903","6917.908","95.438","541.473","538.073","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-31 11:49:43","839264","15.08831001","0.0002457","53.2162","263.1434","79.3176","280.8093","0","999","8477","-0.000062712","-0.00001286","0","4255611","0 STARLINK-5022","1 53903U 22119T   24091.49286851 -.00001286  00000-0 -62712-4 0  9995","2 53903  53.2162 263.1434 0002457  79.3176 280.8093 15.08831001 84778","2022-119T","53903","6917.908","95.438","541.473","538.073","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-03-31 18:11:16","375488","15.08836769","0.0001903","53.2172","261.9539","89.3651","270.756","0","999","8481","0.00019753","0.00002857","0","4256238","0 STARLINK-5022","1 53903U 22119T   24091.75782842  .00002857  00000-0  19753-3 0  9994","2 53903  53.2172 261.9539 0001903  89.3651 270.7560 15.08836769 84813","2022-119T","53903","6917.890","95.438","541.072","538.439","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-01 11:40:31","628352","15.0882785","0.0001908","53.2169","258.6843","86.4548","273.6662","0","999","8492","0.000087407","0.00001103","0","4257565","0 STARLINK-5022","1 53903U 22119T   24092.48647718  .00001103  00000-0  87407-4 0  9992","2 53903  53.2169 258.6843 0001908  86.4548 273.6662 15.08827850 84926","2022-119T","53903","6917.918","95.438","541.102","538.463","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-01 18:02:04","238880","15.0883084","0.0002153","53.2178","257.4963","92.5958","267.5281","0","999","8454","0.00017011","0.00002419","0","4257799","0 STARLINK-5022","1 53903U 22119T   24092.75143795  .00002419  00000-0  17011-3 0  9992","2 53903  53.2178 257.4963 0002153  92.5958 267.5281 15.08830840 84542","2022-119T","53903","6917.908","95.438","541.263","538.284","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-02 03:34:23","222496","15.08830389","0.0001371","53.2185","255.7077","72.4128","287.7014","0","999","8502","0.0002542","0.00003759","0","4259431","0 STARLINK-5022","1 53903U 22119T   24093.14887989  .00003759  00000-0  25420-3 0  9997","2 53903  53.2185 255.7077 0001371  72.4128 287.7014 15.08830389 85024","2022-119T","53903","6917.910","95.438","540.723","538.826","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-02 17:52:51","265920","15.08839102","0.0001363","53.2173","253.0375","96.7566","263.3581","0","999","8511","0.00015951","0.00002252","0","4260070","0 STARLINK-5022","1 53903U 22119T   24093.74503780  .00002252  00000-0  15951-3 0  9992","2 53903  53.2173 253.0375 0001363  96.7566 263.3581 15.08839102 85110","2022-119T","53903","6917.883","95.438","540.691","538.805","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-03 09:46:42","761568","15.08840664","0.0001611","53.2178","250.0641","98.5574","261.56","0","999","8479","0.00017668","0.00002525","0","4260844","0 STARLINK-5022","1 53903U 22119T   24094.40743937  .00002525  00000-0  17668-3 0  9996","2 53903  53.2178 250.0641 0001611  98.5574 261.5600 15.08840664 84793","2022-119T","53903","6917.878","95.438","540.858","538.629","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-03 09:46:42","761568","15.08840664","0.0001611","53.2178","250.0641","98.5574","261.56","0","999","8521","0.00017668","0.00002525","0","4261282","0 STARLINK-5022","1 53903U 22119T   24094.40743937  .00002525  00000-0  17668-3 0  9996","2 53903  53.2178 250.0641 0001611  98.5574 261.5600 15.08840664 85211","2022-119T","53903","6917.878","95.438","540.858","538.629","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-03 17:43:38","543520","15.08839806","0.0001447","53.2166","248.5748","93.4511","266.6647","0","999","8526","0.00012054","0.00001631","0","4261881","0 STARLINK-5022","1 53903U 22119T   24094.73864055  .00001631  00000-0  12054-3 0  9998","2 53903  53.2166 248.5748 0001447  93.4511 266.6647 15.08839806 85268","2022-119T","53903","6917.881","95.438","540.747","538.745","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-04 09:37:29","957088","15.08838615","0.0001122","53.2166","245.6012","81.6771","278.4349","0","999","8494","0.00014251","0.00001981","0","4262661","0 STARLINK-5022","1 53903U 22119T   24095.40104117  .00001981  00000-0  14251-3 0  9998","2 53903  53.2166 245.6012 0001122  81.6771 278.4349 15.08838615 84948","2022-119T","53903","6917.885","95.438","540.526","538.973","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-04 14:23:39","671808","15.08835405","0.0001498","53.2172","244.7087","81.2567","278.8595","0","999","8539","0.000036942","0.000003","0","4263133","0 STARLINK-5022","1 53903U 22119T   24095.59976472  .00000300  00000-0  36942-4 0  9995","2 53903  53.2172 244.7087 0001498  81.2567 278.8595 15.08835405 85393","2022-119T","53903","6917.894","95.438","540.796","538.723","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-04 17:34:25","831488","15.08842436","0.0001369","53.2176","244.1134","83.5936","276.5212","0","999","8541","0.000048791","0.00000489","0","4263706","0 STARLINK-5022","1 53903U 22119T   24095.73224342  .00000489  00000-0  48791-4 0  9996","2 53903  53.2176 244.1134 0001369  83.5936 276.5212 15.08842436 85412","2022-119T","53903","6917.873","95.437","540.685","538.791","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-05 14:14:26","30976","15.0884954","0.0001423","53.217","240.2481","81.3588","278.7565","0","999","8554","0.00018828","0.00002711","0","4264927","0 STARLINK-5022","1 53903U 22119T   24096.59335684  .00002711  00000-0  18828-3 0  9990","2 53903  53.2170 240.2481 0001423  81.3588 278.7565 15.08849540 85540","2022-119T","53903","6917.851","95.437","540.701","538.732","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2024-04-05 15:49:48","987264","15.08852436","0.0001342","53.2164","239.9501","82.9069","277.2076","0","999","8513","0.00022622","0.00003315","0","4265103","0 STARLINK-5022","1 53903U 22119T   24096.65959476  .00003315  00000-0  22622-3 0  9996","2 53903  53.2164 239.9501 0001342  82.9069 277.2076 15.08852436 85136","2022-119T","53903","6917.842","95.437","540.636","538.779","0"
